CustomerID,recency,frequency,monetary,R,F,M,rfm_seg,rfm_score,label
13094,20,12,1927.32,4,4,4,444,12,VIP
13095,70,1,74.4,3,1,1,311,5,new
13097,32,10,6010.42,3,4,4,344,11,VIP
13098,0,28,28882.44,4,4,4,444,12,VIP
13099,98,1,207.36,2,1,1,211,4,inactive
13101,233,1,101.19,1,1,1,111,3,inactive
13102,0,24,6424.09,4,4,4,444,12,VIP
13103,39,1,243.94,3,1,2,312,6,new
13104,2,6,1098.48,4,4,3,443,11,VIP
13106,132,1,76.5,2,1,1,211,4,inactive
13107,43,4,1531.62,3,3,3,333,9,potential
13108,372,1,350.06,1,1,2,112,4,inactive
13109,59,2,786.54,3,3,3,333,9,potential
13110,30,7,1488.67,3,4,3,343,10,potential
13113,0,24,12245.96,4,4,4,444,12,VIP
13115,11,4,2294.78,4,3,4,434,11,VIP
13116,137,1,501.14,2,1,2,212,5,inactive
13117,21,8,984.91,4,4,3,443,11,VIP
13118,19,5,1197.81,4,4,3,443,11,VIP
13120,238,1,30.6,1,1,1,111,3,inactive
13121,268,1,283.73,1,1,2,112,4,inactive
13122,93,2,922.39,2,3,3,233,8,active
13124,89,3,3866.33,2,3,4,234,9,rich
13126,4,8,2099.64,4,4,4,444,12,VIP
13127,77,1,259.17,2,1,2,212,5,inactive
13130,93,1,64.0,2,1,1,211,4,inactive
13131,22,3,1073.3,4,3,3,433,10,potential
13132,261,1,77.3,1,1,1,111,3,inactive
13133,273,2,109.8,1,3,1,131,5,other
13134,85,4,1793.58,2,3,4,234,9,rich
13135,196,1,3096.0,2,1,4,214,7,rich
13136,55,5,2607.61,3,4,4,344,11,VIP
13137,10,8,3650.41,4,4,4,444,12,VIP
13138,21,6,962.39,4,4,3,443,11,VIP
13139,15,7,5064.94,4,4,4,444,12,VIP
13140,107,3,423.72,2,3,2,232,7,active
13141,84,5,2388.75,2,4,4,244,10,other
13142,18,1,307.09,4,1,2,412,7,new
13144,332,1,110.95,1,1,1,111,3,inactive
13145,39,4,618.52,3,3,2,332,8,active
13146,25,1,228.91,3,1,1,311,5,new
13147,9,4,712.8,4,3,3,433,10,potential
13148,28,12,3707.12,3,4,4,344,11,VIP
13149,13,4,1676.06,4,3,4,434,11,VIP
13151,295,1,1257.87,1,1,3,113,5,other
13153,5,1,486.22,4,1,2,412,7,new
13155,32,4,971.76,3,3,3,333,9,potential
13157,48,4,1741.22,3,3,4,334,10,potential
13158,94,4,1201.06,2,3,3,233,8,active
13159,8,4,1437.85,4,3,3,433,10,potential
13160,21,1,91.8,4,1,1,411,6,new
13161,312,1,112.75,1,1,1,111,3,inactive
13162,121,4,1688.29,2,3,4,234,9,rich
13165,45,2,1021.48,3,3,3,333,9,potential
13166,282,1,417.2,1,1,2,112,4,inactive
13167,18,4,791.33,4,3,3,433,10,potential
13168,35,4,1319.19,3,3,3,333,9,potential
13169,63,2,712.88,3,3,3,333,9,potential
13170,26,1,116.01,3,1,1,311,5,new
13171,21,3,468.41,4,3,2,432,9,active
13173,3,2,353.65,4,3,2,432,9,active
13174,15,3,2817.03,4,3,4,434,11,VIP
13176,45,1,492.84,3,1,2,312,6,new
13177,64,1,282.45,3,1,2,312,6,new
13178,25,11,5725.47,3,4,4,344,11,VIP
13182,44,1,121.18,3,1,1,311,5,new
13183,7,9,3957.78,4,4,4,444,12,VIP
13184,14,10,1701.29,4,4,4,444,12,VIP
13185,267,1,71.4,1,1,1,111,3,inactive
13186,39,3,1575.89,3,3,3,333,9,potential
13187,336,1,236.02,1,1,1,111,3,inactive
13188,10,1,114.6,4,1,1,411,6,new
13189,18,2,260.68,4,3,2,432,9,active
13192,94,2,911.94,2,3,3,233,8,active
13193,60,1,117.88,3,1,1,311,5,new
13194,135,1,60.7,2,1,1,211,4,inactive
13196,10,4,1797.78,4,3,4,434,11,VIP
13198,9,6,3401.24,4,4,4,444,12,VIP
13199,3,38,9817.12,4,4,4,444,12,VIP
13200,18,4,870.09,4,3,3,433,10,potential
13203,9,4,869.46,4,4,3,443,11,VIP
13207,14,2,250.26,4,3,2,432,9,active
13208,58,6,1223.9,3,4,3,343,10,potential
13209,29,8,5891.61,3,4,4,344,11,VIP
13210,93,1,353.48,2,1,2,212,5,inactive
13211,9,3,1197.42,4,3,3,433,10,potential
13212,19,3,788.08,4,3,3,433,10,potential
13213,56,5,1520.58,3,4,3,343,10,potential
13216,267,1,333.74,1,1,2,112,4,inactive
13217,121,3,533.98,2,3,2,232,7,active
13218,126,1,62.64,2,1,1,211,4,inactive
13220,77,4,819.29,2,4,3,243,9,active
13221,239,2,847.41,1,3,3,133,7,active
13223,199,2,163.2,1,3,1,131,5,other
13224,59,2,2155.95,3,3,4,334,10,potential
13225,2,7,6463.84,4,4,4,444,12,VIP
13226,272,1,108.21,1,1,1,111,3,inactive
13227,201,1,257.7,1,1,2,112,4,inactive
13228,80,1,358.0,2,1,2,212,5,inactive
13229,225,1,160.95,1,1,1,111,3,inactive
13230,3,14,2806.97,4,4,4,444,12,VIP
13232,12,7,1357.6,4,4,3,443,11,VIP
13233,73,2,605.12,2,3,2,232,7,active
13235,211,1,1031.07,1,1,3,113,5,other
13236,24,2,744.85,3,3,3,333,9,potential
13238,16,4,700.73,4,4,3,443,11,VIP
13239,261,1,329.56,1,1,2,112,4,inactive
13240,95,4,663.65,2,4,3,243,9,active
13242,111,3,270.4,2,3,2,232,7,active
13243,202,1,600.07,1,1,2,112,4,inactive
13244,92,1,121.74,2,1,1,211,4,inactive
13245,50,1,430.5,3,1,2,312,6,new
13246,17,6,1987.3,4,4,4,444,12,VIP
13247,17,4,501.12,4,4,2,442,10,other
13248,124,2,465.68,2,3,2,232,7,active
13249,91,3,711.41,2,3,3,233,8,active
13253,156,2,1030.4,2,3,3,233,8,active
13255,8,2,399.51,4,3,2,432,9,active
13258,11,3,698.58,4,3,3,433,10,potential
13259,61,1,292.32,3,1,2,312,6,new
13260,60,1,557.62,3,1,2,312,6,new
13261,268,2,944.1,1,3,3,133,7,active
13262,262,1,200.29,1,1,1,111,3,inactive
13263,0,35,7454.07,4,4,4,444,12,VIP
13265,52,5,2107.66,3,4,4,344,11,VIP
13266,10,12,3834.26,4,4,4,444,12,VIP
13267,2,19,4521.49,4,4,4,444,12,VIP
13268,17,11,3214.69,4,4,4,444,12,VIP
13269,0,15,5346.23,4,4,4,444,12,VIP
13270,365,1,590.0,1,1,2,112,4,inactive
13271,36,1,217.38,3,1,1,311,5,new
13272,30,2,276.56,3,3,2,332,8,active
13273,112,1,138.98,2,1,1,211,4,inactive
13276,63,2,590.93,3,3,2,332,8,active
13277,15,4,258.4,4,4,2,442,10,other
13278,40,1,542.73,3,1,2,312,6,new
13279,77,1,137.75,2,1,1,211,4,inactive
13280,121,3,814.86,2,3,3,233,8,active
13282,17,3,1132.14,4,3,3,433,10,potential
13283,59,2,93.66,3,3,1,331,7,active
13284,330,1,201.19,1,1,1,111,3,inactive
13285,22,4,2709.12,4,4,4,444,12,VIP
13291,155,1,361.11,2,1,2,212,5,inactive
13292,38,2,578.94,3,3,2,332,8,active
13294,189,2,873.74,2,3,3,233,8,active
13295,359,1,201.2,1,1,1,111,3,inactive
13296,136,1,87.4,2,1,1,211,4,inactive
13297,7,4,2089.85,4,4,4,444,12,VIP
13298,0,1,360.0,4,1,2,412,7,new
13299,267,1,142.5,1,1,1,111,3,inactive
13300,168,1,371.89,2,1,2,212,5,inactive
13301,103,4,618.09,2,4,2,242,8,active
13302,154,1,63.75,2,1,1,211,4,inactive
13304,350,1,300.42,1,1,2,112,4,inactive
13305,3,10,2000.86,4,4,4,444,12,VIP
13307,119,1,15.0,2,1,1,211,4,inactive
13308,22,3,1385.51,4,3,3,433,10,potential
13309,6,5,1456.79,4,4,3,443,11,VIP
13310,27,3,1132.03,3,3,3,333,9,potential
13311,3,2,598.57,4,3,2,432,9,active
13313,21,5,1555.32,4,4,3,443,11,VIP
13314,1,3,775.94,4,3,3,433,10,potential
13316,36,4,5977.73,3,4,4,344,11,VIP
13317,65,6,2273.68,3,4,4,344,11,VIP
13318,0,3,640.76,4,3,3,433,10,potential
13319,4,26,10845.55,4,4,4,444,12,VIP
13320,77,4,1548.7,2,4,3,243,9,active
13321,71,2,567.36,3,3,2,332,8,active
13322,16,1,199.48,4,1,1,411,6,new
13323,2,5,787.85,4,4,3,443,11,VIP
13324,35,10,7121.95,3,4,4,344,11,VIP
13325,81,1,675.3,2,1,3,213,6,other
13327,38,8,3627.77,3,4,4,344,11,VIP
13328,315,1,1308.48,1,1,3,113,5,other
13329,31,2,789.0,3,3,3,333,9,potential
13330,92,3,1140.93,2,3,3,233,8,active
13332,13,1,350.9,4,1,2,412,7,new
13334,81,3,3536.82,2,3,4,234,9,rich
13336,76,1,795.12,2,1,3,213,6,other
13338,157,1,487.02,2,1,2,212,5,inactive
13339,200,1,860.12,1,1,3,113,5,other
13340,44,7,10736.48,3,4,4,344,11,VIP
13341,260,1,775.85,1,1,3,113,5,other
13343,177,1,353.43,2,1,2,212,5,inactive
13344,67,3,2543.72,3,3,4,334,10,potential
13345,287,1,389.5,1,1,2,112,4,inactive
13347,69,1,341.36,3,1,2,312,6,new
13348,63,1,233.76,3,1,1,311,5,new
13349,10,1,247.32,4,1,2,412,7,new
13350,15,2,979.12,4,3,3,433,10,potential
13351,65,1,373.94,3,1,2,312,6,new
13352,59,1,397.98,3,1,2,312,6,new
13354,70,1,743.53,3,1,3,313,7,other
13355,121,1,674.7,2,1,3,213,6,other
13356,79,1,768.24,2,1,3,213,6,other
13357,256,1,609.95,1,1,2,112,4,inactive
13358,268,1,439.03,1,1,2,112,4,inactive
13359,63,1,439.56,3,1,2,312,6,new
13362,8,4,3090.74,4,4,4,444,12,VIP
13363,17,2,992.5,4,3,3,433,10,potential
13364,70,1,134.96,3,1,1,311,5,new
13365,33,2,2225.37,3,3,4,334,10,potential
13366,49,1,56.16,3,1,1,311,5,new
13368,256,2,623.4,1,3,2,132,6,active
13369,365,1,308.28,1,1,2,112,4,inactive
13370,371,1,754.87,1,1,3,113,5,other
13372,89,1,378.64,2,1,2,212,5,inactive
13373,60,3,3312.25,3,3,4,334,10,potential
13375,88,1,778.65,2,1,3,213,6,other
13376,98,3,1019.76,2,3,3,233,8,active
13379,25,3,572.56,3,3,2,332,8,active
13381,31,6,3639.31,3,4,4,344,11,VIP
13382,280,1,222.99,1,1,1,111,3,inactive
13384,30,7,4151.93,3,4,4,344,11,VIP
13385,329,1,534.57,1,1,2,112,4,inactive
13388,130,2,677.1,2,3,3,233,8,active
13389,10,3,797.96,4,3,3,433,10,potential
13390,74,1,544.08,2,1,2,212,5,inactive
13391,203,1,59.8,1,1,1,111,3,inactive
13394,1,8,2520.02,4,4,4,444,12,VIP
13395,184,1,307.72,2,1,2,212,5,inactive
13396,28,2,1360.99,3,3,3,333,9,potential
13397,72,5,1544.13,2,4,3,243,9,active
13398,191,1,457.34,2,1,2,212,5,inactive
13402,126,2,621.23,2,3,2,232,7,active
13403,17,1,75.0,4,1,1,411,6,new
13404,0,2,252.49,4,3,2,432,9,active
13405,73,3,572.45,2,3,2,232,7,active
13408,1,62,28117.04,4,4,4,444,12,VIP
13410,23,5,1003.06,3,4,3,343,10,potential
13411,106,1,213.55,2,1,1,211,4,inactive
13414,133,3,1390.5,2,3,3,233,8,active
13416,43,2,712.5,3,3,3,333,9,potential
13417,4,2,640.83,4,3,3,433,10,potential
13418,11,18,6127.43,4,4,4,444,12,VIP
13419,63,1,221.06,3,1,1,311,5,new
13420,149,2,159.85,2,3,1,231,6,active
13421,39,2,1851.08,3,3,4,334,10,potential
13422,63,1,2626.3,3,1,4,314,8,other
13425,107,3,1624.21,2,3,3,233,8,active
13426,0,10,3641.32,4,4,4,444,12,VIP
13427,18,3,582.6,4,3,2,432,9,active
13428,9,1,218.47,4,1,1,411,6,new
13429,10,4,1006.8,4,4,3,443,11,VIP
13430,18,2,679.45,4,3,3,433,10,potential
13431,66,2,1269.1,3,3,3,333,9,potential
13434,73,2,534.24,2,3,2,232,7,active
13435,4,7,3809.89,4,4,4,444,12,VIP
13436,1,1,196.89,4,1,1,411,6,new
13437,13,7,3408.06,4,4,4,444,12,VIP
13439,254,1,283.71,1,1,2,112,4,inactive
13441,91,1,296.64,2,1,2,212,5,inactive
13447,22,3,1129.14,4,3,3,433,10,potential
13448,16,6,3539.37,4,4,4,444,12,VIP
13449,23,1,291.88,3,1,2,312,6,new
13450,26,6,2043.72,3,4,4,344,11,VIP
13451,25,5,2976.15,3,4,4,344,11,VIP
13452,258,2,590.0,1,3,2,132,6,active
13453,165,2,356.98,2,3,2,232,7,active
13455,24,2,1058.34,3,3,3,333,9,potential
13456,17,6,1766.72,4,4,4,444,12,VIP
13458,6,14,9646.57,4,4,4,444,12,VIP
13460,28,2,183.44,3,3,1,331,7,active
13461,38,3,1445.0,3,3,3,333,9,potential
13462,252,1,151.5,1,1,1,111,3,inactive
13464,57,1,674.68,3,1,3,313,7,other
13466,183,1,307.9,2,1,2,212,5,inactive
13467,10,2,1083.71,4,3,3,433,10,potential
13468,1,37,5704.97,4,4,4,444,12,VIP
13470,98,2,165.0,2,3,1,231,6,active
13471,0,4,2531.58,4,4,4,444,12,VIP
13473,60,2,422.64,3,3,2,332,8,active
13474,235,1,229.59,1,1,1,111,3,inactive
13475,190,4,1431.78,2,4,3,243,9,active
13476,178,2,1238.47,2,3,3,233,8,active
13477,37,6,1454.58,3,4,3,343,10,potential
13479,200,2,300.95,1,3,2,132,6,active
13481,45,5,1804.56,3,4,4,344,11,VIP
13482,231,1,184.64,1,1,1,111,3,inactive
13483,65,1,140.34,3,1,1,311,5,new
13484,240,1,313.8,1,1,2,112,4,inactive
13485,232,1,454.24,1,1,2,112,4,inactive
13486,77,3,1122.41,2,3,3,233,8,active
13487,57,3,575.4,3,3,2,332,8,active
13488,16,13,8968.31,4,4,4,444,12,VIP
13489,104,4,449.52,2,4,2,242,8,active
13491,51,10,1215.82,3,4,3,343,10,potential
13492,135,3,1269.84,2,3,3,233,8,active
13493,274,2,618.63,1,3,2,132,6,active
13494,311,1,316.26,1,1,2,112,4,inactive
13495,7,5,2044.87,4,4,4,444,12,VIP
13496,10,2,653.33,4,3,3,433,10,potential
13497,282,2,348.05,1,3,2,132,6,active
13499,17,5,1159.11,4,4,3,443,11,VIP
13500,22,3,1166.77,4,3,3,433,10,potential
13501,287,1,1340.32,1,1,3,113,5,other
13502,16,3,292.0,4,3,2,432,9,active
13503,70,1,216.85,3,1,1,311,5,new
13504,63,1,295.93,3,1,2,312,6,new
13505,72,4,4393.63,2,4,4,244,10,other
13506,315,2,458.52,1,3,2,132,6,active
13507,2,4,2479.16,4,4,4,444,12,VIP
13508,243,1,110.97,1,1,1,111,3,inactive
13509,8,7,979.72,4,4,3,443,11,VIP
13510,0,4,1791.56,4,4,4,444,12,VIP
13512,260,1,251.21,1,1,2,112,4,inactive
13513,126,1,205.1,2,1,1,211,4,inactive
13514,73,1,152.2,2,1,1,211,4,inactive
13515,72,4,891.12,2,4,3,243,9,active
13516,20,3,1389.41,4,3,3,433,10,potential
13517,59,3,2128.42,3,3,4,334,10,potential
13518,85,1,659.44,2,1,3,213,6,other
13519,77,1,122.75,2,1,1,211,4,inactive
13520,58,6,3624.35,3,4,4,344,11,VIP
13521,0,3,1093.65,4,3,3,433,10,potential
13522,29,1,125.8,3,1,1,311,5,new
13523,32,5,3964.88,3,4,4,344,11,VIP
13524,40,5,680.18,3,4,3,343,10,potential
13525,14,2,628.78,4,3,2,432,9,active
13527,33,7,2287.51,3,4,4,344,11,VIP
13529,78,2,307.76,2,3,2,232,7,active
13531,204,2,483.8,1,3,2,132,6,active
13532,33,1,210.31,3,1,1,311,5,new
13533,182,3,270.79,2,3,2,232,7,active
13534,1,25,5870.08,4,4,4,444,12,VIP
13536,0,7,3448.29,4,4,4,444,12,VIP
13538,42,7,1280.85,3,4,3,343,10,potential
13539,85,3,631.34,2,3,2,232,7,active
13544,39,2,291.41,3,3,2,332,8,active
13546,11,3,626.99,4,3,2,432,9,active
13548,95,2,682.41,2,3,3,233,8,active
13549,25,7,918.2,3,4,3,343,10,potential
13551,318,1,91.8,1,1,1,111,3,inactive
13552,65,12,3740.07,3,4,4,344,11,VIP
13555,73,4,4149.28,2,4,4,244,10,other
13557,27,2,584.06,3,3,2,332,8,active
13558,5,4,605.06,4,4,2,442,10,other
13560,6,1,174.37,4,1,1,411,6,new
13561,215,1,141.86,1,1,1,111,3,inactive
13562,81,3,1799.33,2,3,4,234,9,rich
13563,83,2,777.53,2,3,3,233,8,active
13564,143,3,1749.02,2,3,4,234,9,rich
13565,18,2,240.22,4,3,1,431,8,active
13566,40,2,874.71,3,3,3,333,9,potential
13568,172,1,192.85,2,1,1,211,4,inactive
13569,16,2,373.75,4,3,2,432,9,active
13570,242,1,239.49,1,1,1,111,3,inactive
13571,12,12,2092.32,4,4,4,444,12,VIP
13572,205,1,1384.25,1,1,3,113,5,other
13573,49,2,294.4,3,3,2,332,8,active
13575,22,5,732.07,4,4,3,443,11,VIP
13576,9,18,6717.34,4,4,4,444,12,VIP
13577,24,4,1687.6,3,4,4,344,11,VIP
13579,14,2,467.04,4,3,2,432,9,active
13581,308,1,118.0,1,1,1,111,3,inactive
13583,155,1,781.03,2,1,3,213,6,other
13584,306,1,142.4,1,1,1,111,3,inactive
13587,63,1,712.4,3,1,3,313,7,other
13588,15,9,2478.95,4,4,4,444,12,VIP
13589,14,2,379.65,4,3,2,432,9,active
13590,10,6,1981.92,4,4,4,444,12,VIP
13591,64,3,1117.13,3,3,3,333,9,potential
13592,35,4,247.96,3,4,2,342,9,active
13593,107,5,2037.08,2,4,4,244,10,other
13594,52,1,396.97,3,1,2,312,6,new
13596,5,2,697.04,4,3,3,433,10,potential
13598,46,1,180.17,3,1,1,311,5,new
13599,0,21,5153.67,4,4,4,444,12,VIP
13600,311,1,219.52,1,1,1,111,3,inactive
13601,44,2,693.32,3,3,3,333,9,potential
13602,64,1,428.89,3,1,2,312,6,new
13603,25,1,164.34,3,1,1,311,5,new
13606,28,3,280.54,3,3,2,332,8,active
13607,39,1,678.01,3,1,3,313,7,other
13610,11,7,1131.88,4,4,3,443,11,VIP
13611,88,3,1171.8,2,3,3,233,8,active
13614,23,4,1610.46,3,4,3,343,10,potential
13615,318,1,417.69,1,1,2,112,4,inactive
13617,39,3,544.18,3,3,2,332,8,active
13618,173,1,177.34,2,1,1,211,4,inactive
13621,116,1,213.85,2,1,1,211,4,inactive
13623,30,5,747.78,3,4,3,343,10,potential
13626,252,1,257.23,1,1,2,112,4,inactive
13627,58,5,1638.47,3,4,3,343,10,potential
13629,22,11,7792.36,4,4,4,444,12,VIP
13630,4,7,2031.78,4,4,4,444,12,VIP
13631,99,11,3070.42,2,4,4,244,10,other
13632,24,5,2121.27,3,4,4,344,11,VIP
13634,32,5,1575.16,3,4,3,343,10,potential
13635,67,1,1071.03,3,1,3,313,7,other
13636,36,5,949.12,3,4,3,343,10,potential
13637,51,3,810.5,3,3,3,333,9,potential
13638,15,1,122.64,4,1,1,411,6,new
13639,73,1,1033.34,2,1,3,213,6,other
13642,215,1,354.8,1,1,2,112,4,inactive
13643,30,3,519.44,3,3,2,332,8,active
13644,15,4,2624.26,4,4,4,444,12,VIP
13645,119,1,252.1,2,1,2,212,5,inactive
13647,9,4,1678.12,4,4,4,444,12,VIP
13649,256,2,346.6,1,3,2,132,6,active
13650,16,6,1836.34,4,4,4,444,12,VIP
13651,34,2,94.2,3,3,1,331,7,active
13652,45,3,1095.08,3,3,3,333,9,potential
13654,42,6,2707.33,3,4,4,344,11,VIP
13655,113,2,932.97,2,3,3,233,8,active
13656,164,2,379.65,2,3,2,232,7,active
13657,10,2,382.14,4,3,2,432,9,active
13658,9,5,2639.17,4,4,4,444,12,VIP
13659,205,2,1573.2,1,3,3,133,7,active
13662,85,3,897.76,2,3,3,233,8,active
13663,178,1,189.47,2,1,1,211,4,inactive
13666,59,3,84.65,3,3,1,331,7,active
13667,148,1,305.02,2,1,2,212,5,inactive
13668,2,21,6363.59,4,4,4,444,12,VIP
13669,50,2,218.55,3,3,1,331,7,active
13670,74,1,349.7,2,1,2,212,5,inactive
13672,300,2,186.39,1,3,1,131,5,other
13673,18,2,396.92,4,3,2,432,9,active
13675,150,2,486.82,2,3,2,232,7,active
13678,151,1,232.6,2,1,1,211,4,inactive
13680,0,4,3722.42,4,4,4,444,12,VIP
13681,17,4,827.83,4,4,3,443,11,VIP
13682,186,1,59.5,2,1,1,211,4,inactive
13684,285,1,67.23,1,1,1,111,3,inactive
13685,2,7,3119.44,4,4,4,444,12,VIP
13686,182,1,72.0,2,1,1,211,4,inactive
13689,62,1,910.0,3,1,3,313,7,other
13690,58,1,172.25,3,1,1,311,5,new
13692,24,3,1488.32,3,3,3,333,9,potential
13694,3,50,65039.62,4,4,4,444,12,VIP
13695,30,15,2504.13,3,4,4,344,11,VIP
13697,38,1,151.3,3,1,1,311,5,new
13699,154,1,308.58,2,1,2,212,5,inactive
13700,25,10,2265.12,3,4,4,344,11,VIP
13703,317,1,99.5,1,1,1,111,3,inactive
13704,4,9,2308.06,4,4,4,444,12,VIP
13705,7,3,711.86,4,3,3,433,10,potential
13706,302,1,330.79,1,1,2,112,4,inactive
13707,266,2,806.41,1,3,3,133,7,active
13708,270,1,296.88,1,1,2,112,4,inactive
13709,3,13,6328.05,4,4,4,444,12,VIP
13710,31,1,180.48,3,1,1,311,5,new
13711,218,2,252.06,1,3,2,132,6,active
13712,246,1,228.84,1,1,1,111,3,inactive
13715,280,5,1079.34,1,4,3,143,8,active
13716,268,1,138.28,1,1,1,111,3,inactive
13717,31,6,1445.01,3,4,3,343,10,potential
13718,245,2,306.55,1,3,2,132,6,active
13719,14,5,1041.68,4,4,3,443,11,VIP
13720,116,4,799.9,2,4,3,243,9,active
13721,35,1,524.14,3,1,2,312,6,new
13722,131,3,2375.41,2,3,4,234,9,rich
13723,216,1,199.85,1,1,1,111,3,inactive
13725,49,8,1980.56,3,4,4,344,11,VIP
13726,38,2,1079.66,3,3,3,333,9,potential
13727,28,2,333.48,3,3,2,332,8,active
13728,36,6,1016.14,3,4,3,343,10,potential
13730,135,2,752.6,2,3,3,233,8,active
13731,218,2,610.59,1,3,2,132,6,active
13732,27,1,491.86,3,1,2,312,6,new
13735,24,4,2885.24,3,4,4,344,11,VIP
13736,4,2,731.9,4,3,3,433,10,potential
13737,199,1,339.6,1,1,2,112,4,inactive
13739,17,1,216.9,4,1,1,411,6,new
13740,240,1,350.75,1,1,2,112,4,inactive
13741,71,3,668.43,3,3,3,333,9,potential
13742,16,12,3131.02,4,4,4,444,12,VIP
13743,2,7,1341.6,4,4,3,443,11,VIP
13744,94,2,1156.36,2,3,3,233,8,active
13745,161,1,300.04,2,1,2,212,5,inactive
13747,373,1,79.6,1,1,1,111,3,inactive
13748,95,5,948.25,2,4,3,243,9,active
13750,53,5,1647.26,3,4,4,344,11,VIP
13751,287,1,296.25,1,1,2,112,4,inactive
13752,123,6,1186.28,2,4,3,243,9,active
13753,287,1,741.26,1,1,3,113,5,other
13754,151,2,282.6,2,3,2,232,7,active
13755,3,9,2161.35,4,4,4,444,12,VIP
13756,1,14,5189.52,4,4,4,444,12,VIP
13758,11,7,3190.55,4,4,4,444,12,VIP
13759,32,2,659.41,3,3,3,333,9,potential
13760,53,2,286.79,3,3,2,332,8,active
13761,49,2,1070.65,3,3,3,333,9,potential
13762,218,1,306.72,1,1,2,112,4,inactive
13763,62,1,1714.96,3,1,4,314,8,other
13764,70,3,1521.76,3,3,3,333,9,potential
13767,1,37,17220.36,4,4,4,444,12,VIP
13769,1,10,2796.51,4,4,4,444,12,VIP
13771,63,4,2634.45,3,4,4,344,11,VIP
13772,33,3,1132.13,3,3,3,333,9,potential
13774,81,1,345.0,2,1,2,212,5,inactive
13777,0,33,25977.16,4,4,4,444,12,VIP
13778,102,1,178.7,2,1,1,211,4,inactive
13780,6,2,360.01,4,3,2,432,9,active
13781,250,1,127.84,1,1,1,111,3,inactive
13782,12,6,912.0,4,4,3,443,11,VIP
13784,9,11,2462.79,4,4,4,444,12,VIP
13786,366,1,230.4,1,1,1,111,3,inactive
13787,75,2,309.04,2,3,2,232,7,active
13790,3,1,348.8,4,1,2,412,7,new
13791,127,2,1516.0,2,3,3,233,8,active
13792,65,2,195.55,3,3,1,331,7,active
13798,0,57,37153.85,4,4,4,444,12,VIP
13799,116,2,688.86,2,3,3,233,8,active
13800,309,1,558.32,1,1,2,112,4,inactive
13801,66,1,324.8,3,1,2,312,6,new
13802,138,3,4599.42,2,3,4,234,9,rich
13803,254,1,277.07,1,1,2,112,4,inactive
13804,30,7,2635.79,3,4,4,344,11,VIP
13805,51,2,924.6,3,3,3,333,9,potential
13806,63,1,256.38,3,1,2,312,6,new
13807,366,1,112.6,1,1,1,111,3,inactive
13808,5,5,1747.66,4,4,4,444,12,VIP
13809,304,1,155.05,1,1,1,111,3,inactive
13810,28,3,1499.01,3,3,3,333,9,potential
13811,183,3,814.5,2,3,3,233,8,active
13812,41,3,539.0,3,3,2,332,8,active
13813,39,4,1366.86,3,4,3,343,10,potential
13814,91,2,1579.12,2,3,3,233,8,active
13815,21,4,4027.36,4,4,4,444,12,VIP
13816,23,2,571.67,3,3,2,332,8,active
13817,28,2,382.98,3,3,2,332,8,active
13819,301,3,1140.35,1,3,3,133,7,active
13821,144,2,385.64,2,3,2,232,7,active
13822,5,2,632.0,4,3,2,432,9,active
13823,18,2,957.66,4,3,3,433,10,potential
13824,32,5,1698.94,3,4,4,344,11,VIP
13826,175,1,189.5,2,1,1,211,4,inactive
13827,57,3,412.05,3,3,2,332,8,active
13828,21,1,209.49,4,1,1,411,6,new
13831,15,6,2202.99,4,4,4,444,12,VIP
13832,18,1,52.2,4,1,1,411,6,new
13833,158,1,384.8,2,1,2,212,5,inactive
13835,24,4,834.57,3,4,3,343,10,potential
13837,211,2,271.24,1,3,2,132,6,active
13838,5,4,691.73,4,4,3,443,11,VIP
13841,252,1,85.0,1,1,1,111,3,inactive
13842,58,9,3385.62,3,4,4,344,11,VIP
13844,10,1,361.62,4,1,2,412,7,new
13845,64,1,312.98,3,1,2,312,6,new
13846,24,3,865.06,3,3,3,333,9,potential
13848,91,3,1255.0,2,3,3,233,8,active
13849,51,2,1537.95,3,3,3,333,9,potential
13850,128,1,1595.48,2,1,3,213,6,other
13851,95,3,2651.46,2,3,4,234,9,rich
13853,56,1,1090.14,3,1,3,313,7,other
13854,8,25,8109.52,4,4,4,444,12,VIP
13856,168,3,388.5,2,3,2,232,7,active
13858,56,1,216.17,3,1,1,311,5,new
13859,325,1,201.16,1,1,1,111,3,inactive
13860,0,5,1245.9,4,4,3,443,11,VIP
13862,17,8,2209.36,4,4,4,444,12,VIP
13863,247,1,305.78,1,1,2,112,4,inactive
13865,57,4,501.56,3,4,2,342,9,active
13866,73,1,145.67,2,1,1,211,4,inactive
13867,30,3,1015.29,3,3,3,333,9,potential
13868,6,2,3192.54,4,3,4,434,11,VIP
13869,122,4,3104.95,2,4,4,244,10,other
13870,1,8,2770.94,4,4,4,444,12,VIP
13871,22,13,6403.25,4,4,4,444,12,VIP
13873,119,3,389.6,2,3,2,232,7,active
13874,357,1,540.45,1,1,2,112,4,inactive
13875,53,5,1786.79,3,4,4,344,11,VIP
13876,63,1,122.7,3,1,1,311,5,new
13877,85,1,117.24,2,1,1,211,4,inactive
13878,54,1,1281.53,3,1,3,313,7,other
13880,20,13,3219.77,4,4,4,444,12,VIP
13881,3,20,17159.52,4,4,4,444,12,VIP
13882,2,5,1191.13,4,4,3,443,11,VIP
13883,10,5,2674.48,4,4,4,444,12,VIP
13884,6,5,787.6,4,4,3,443,11,VIP
